Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.188497622,-18.04574203,-18.21632385,2.110412598,25.72813832
2.193533143,-10.38705921,-19.91383171,2.562265158,22.60568281
2.198569289,-1.591730595,-22.45543289,1.447845459,22.55828737
2.203605435,8.362609863,-25.39113235,-0.5661883354,26.73879981
2.208641633,19.17737389,-28.28129005,-2.420964241,34.25586233
2.213677778,28.9122715,-31.74784279,-3.922533035,43.11880368
2.218713924,36.53387451,-35.05208206,-4.995284557,50.8755866
2.223763924,41.86743927,-37.3940239,-4.201016426,56.29248647
2.22880007,45.47225952,-39.03842926,0.1407618523,59.93117018
2.233836216,48.8180809,-37.66202545,6.548983574,62.00421252
2.238872414,53.82516479,-32.05008316,12.73861504,63.9267433
2.24390856,62.06873703,-26.24715042,17.55405998,69.63896929
2.248944706,71.78577423,-21.62338066,20.34418297,77.68303389
2.253975539,73.81970215,-16.14255524,21.80680275,78.64774098
2.259011685,73.3771286,-10.14167976,22.42462158,77.39457554
2.264047831,73.00927734,-4.680643559,22.1092186,76.42696219
2.269084028,72.87823486,-1.118487835,20.75316238,75.78378376
2.274120174,71.52127075,-1.703288078,17.9602356,73.76153078
2.27915632,61.16020584,-6.851698875,12.8459549,62.86919049
2.284193091,47.13001633,-14.36508179,8.13449192,49.93760079
2.289229237,33.14776993,-21.18243217,5.209123135,39.68129342
2.294265383,19.12426567,-25.62542534,3.971413374,32.22067792
2.299301581,7.920339584,-27.20097923,3.626439095,28.5617946
2.304337726,1.563285112,-26.42202187,3.711697102,26.72721076
2.309373872,0.07713913918,-24.57981491,3.917288303,24.89012654
2.314410487,1.239197016,-22.86833382,3.97297883,23.24394247
2.319446633,2.633561134,-20.79938889,3.461086988,21.24921988
2.324482778,3.525200129,-17.78188324,2.53755784,18.30468812
2.329518976,3.88709259,-15.09698296,1.630624771,15.67441611
2.334555122,3.714074612,-13.1293335,0.7984747887,13.66789341
2.339591268,2.82375598,-11.58979321,0.3027644157,11.93266821
2.344628039,1.490982056,-10.21933842,0.4526247978,10.33744525
2.349664185,-0.0189640522,-8.791258812,1.002690792,8.848275536
2.354700331,-1.687553644,-7.71157217,1.553788662,8.045523093
2.359736528,-3.500173092,-6.966627121,1.842267513,8.011183103
2.364772674,-5.231802464,-6.27046442,2.097411633,8.431465864
2.36980882,-6.7682724,-5.471786976,2.356578588,9.016841278
2.37484356,-8.2780056,-4.489334583,2.618418455,9.774232293
2.379879706,-9.750009537,-3.390888691,2.79721117,10.6951018
2.384915903,-11.00478649,-2.418989658,2.89503932,11.63348999
2.389952049,-11.91837788,-1.701546669,2.922780514,12.38893208
2.394988247,-12.6399622,-1.134945393,2.990820408,13.038472
2.400024393,-13.26921368,-0.5348162651,2.94327116,13.60223898
2.405053716,-13.53506565,0.2057557106,2.705178499,13.80428659
2.410089862,-13.30517387,1.032282352,2.344197989,13.54948423
2.415126008,-12.24199677,1.872797012,1.869571686,12.52474158
2.420162206,-10.68604279,2.724000931,1.401938438,11.11652477
2.425198351,-9.53937912,3.562997818,0.9178442955,10.22434084
2.430234497,-8.8655653,4.379594803,0.5573225021,9.904024793
2.435272362,-8.528821945,5.253351212,0.1150660515,10.01757171
2.440308508,-8.72008419,5.968002319,-0.5387339592,10.58050822
2.445344653,-9.347856522,6.34128952,-1.356742382,11.37695584
2.450380851,-9.978888512,6.514429092,-2.059558868,12.09370849
2.455416997,-10.36918545,6.87702322,-2.540434361,12.69910477
2.460453143,-10.86279106,7.12777853,-2.947877407,13.32274137
2.465489445,-11.4655838,6.904956818,-3.091935158,13.73674283
2.470525591,-11.60218811,6.663027763,-3.129297256,13.74042246
2.475561737,-11.19045925,6.60648632,-3.278786659,13.4023312
2.480597883,-10.85083485,6.422426224,-3.55128336,13.09961026
2.485634081,-10.64330578,6.046383381,-3.819832325,12.82301949
2.490670226,-10.57871342,5.627110004,-3.895518303,12.59954791
2.495708351,-10.40787125,5.337263107,-3.773689747,12.29027647
2.500744497,-10.04964352,5.129509449,-3.502017498,11.814031
2.505780643,-9.571210861,4.870594501,-3.151875496,11.19218867
2.510816841,-8.814976692,4.724235058,-2.782188416,10.38088548
2.515852987,-7.867465019,4.661950111,-2.418963432,9.459501507
2.520889133,-6.809369564,4.63881588,-2.159193039,8.517525533
2.525924133,-5.81619215,4.720146179,-1.907758236,7.729645048
2.530960226,-5.295086384,4.837248325,-1.674726009,7.364890928
2.535996424,-4.887970924,4.873744488,-1.685332775,7.10534951
2.541032622,-4.388608456,4.916065216,-1.799510956,6.831238619
2.546068768,-3.933336735,4.863708973,-1.856460094,6.524817769
2.551104914,-3.385996819,4.769199371,-1.949538708,6.16530115
2.55613757,-2.85385704,4.725558281,-1.937348366,5.85053158
2.561173716,-2.527782202,4.747054577,-1.807456493,5.673720912
2.566209862,-2.46483326,4.642880917,-1.695079803,5.523136948
2.57124606,-2.445301771,4.485597134,-1.67813158,5.377379287
2.576282206,-2.321807146,4.371154785,-1.737085819,5.245498043
2.581318351,-1.966133952,4.320663452,-1.834107399,5.088984706
2.586358351,-1.558031917,4.259325981,-1.99841547,4.956105897
2.591394497,-1.281771302,4.255777836,-2.073081493,4.904309282
2.596430643,-1.032892942,4.302396297,-2.111921787,4.902825243
2.601466789,-0.6047289371,4.355799198,-2.166458607,4.9022675
2.606502987,-0.1086788177,4.403482914,-2.266925335,4.95393009
2.611539133,0.397352457,4.480481625,-2.496188641,5.14427471
2.616575695,0.7988262177,4.525977612,-2.721610069,5.341325494
2.621611841,1.237267256,4.519890308,-2.93279314,5.528246943
2.626647987,1.691577911,4.416012287,-3.092685223,5.650424961
2.631684133,1.994683981,4.261596203,-3.197723866,5.689060054
2.636720331,2.015993834,4.118320465,-3.411221027,5.714999868
2.641756476,1.838519812,3.945184708,-3.524759293,5.600764729
2.646801997,1.570655346,3.677651405,-3.488183975,5.306553073
2.651838195,1.150809526,3.352300167,-3.2600317,4.815608545
2.656874341,0.8065929413,3.041915417,-2.898709297,4.278592895
2.661910487,0.5805637836,2.718869686,-2.326332092,3.625069335
2.666946685,0.4795103073,2.35585022,-1.686789989,2.936872633
2.671982831,0.421636343,2.052258015,-1.083117962,2.358534436
2.677008768,0.3444654942,1.923526287,-0.61658144,2.049093098
2.682044862,0.3507738113,1.776026726,-0.4175372124,1.857861814
2.68708106,0.4261310101,1.624752522,-0.1827297211,1.68961491
2.692117258,0.7640621662,1.467596531,0.1650583744,1.662791279
2.697153403,1.461900711,1.354707241,0.5370233059,2.064165553
2.702189549,2.270590305,1.300107479,0.8326268196,2.745747114
2.707224289,3.011283875,1.324345589,0.9984207153,3.437814093
2.712260435,3.61580205,1.402282238,1.033504963,4.013546119
2.717296581,4.046994686,1.430026531,0.9369814396,4.393298998
2.722332778,4.247913361,1.287322998,0.7123692036,4.495490886
2.727368924,4.302066803,1.007357121,0.4872188568,4.445214209
2.73240507,4.137501717,0.6809372902,0.2939059734,4.2034482
2.737443508,3.894991875,0.47787714,0.1603069305,3.927470761
2.742479653,3.650544882,0.3741579056,0.04288697243,3.669919804
2.747515799,3.360607862,0.3003602028,-0.1567144394,3.377641318
2.752551997,3.058636665,0.1916003227,-0.3361778259,3.083015482
2.757588143,2.761243582,-0.02860546112,-0.4120817184,2.791969866
2.762624289,2.422784328,-0.2021555901,-0.4850850105,2.479124493
2.767656945,1.91608572,-0.4076838493,-0.4904260635,2.019432676
2.772693091,1.372279167,-0.572719574,-0.4896912575,1.56555273
2.777729237,0.893532753,-0.7063512802,-0.5111322403,1.248434651
2.782765383,0.5316398144,-0.6768655777,-0.5308651924,1.011239712
2.787801581,0.3504903316,-0.6088027954,-0.5108065605,0.8685664388
2.792837726,0.265822649,-0.4565291405,-0.4554452896,0.6975033682
2.797877674,0.2604930401,-0.2703785896,-0.4462361336,0.5831705519
2.80291382,0.2697460651,-0.1103248596,-0.5000915527,0.5788143704
2.807949966,0.1742885113,0.04727935791,-0.6961488724,0.7191905696
2.812986164,-0.08495402336,0.2355837822,-0.9817547798,1.013192653
2.81802231,-0.364256382,0.3922100067,-1.261426926,1.370295329
2.823058456,-0.5896217823,0.5171823502,-1.434943676,1.635296543
2.828092622,-0.9115953445,0.6512479782,-1.588333607,1.943690728
2.833128768,-1.27964437,0.7611188889,-1.859798908,2.382360942
2.838164914,-1.624389768,0.878276825,-2.150416374,2.834484588
2.843201112,-1.952986598,0.9740457535,-2.361993313,3.215887777
2.848237258,-2.205539703,1.215855598,-2.57821846,3.60415325
2.853273403,-2.302978039,1.526890755,-2.734352589,3.887388237
2.858309237,-2.378733158,1.787295341,-2.916328669,4.166265591
2.863345383,-2.63562417,1.999534607,-3.030504704,4.48649219
2.868381528,-3.006273508,2.264251709,-3.189050674,4.933007238
2.873417726,-3.416727543,2.564725876,-3.372832298,5.443146483
2.878453872,-3.817077637,2.881942749,-3.52673769,5.942520882
2.883490018,-4.090468884,3.184924126,-3.650772572,6.340648054
2.888526008,-4.27539587,3.457027435,-3.74004817,6.649662311
2.893562153,-4.441555023,3.695821762,-3.794968367,6.912907813
2.898598299,-4.608366966,3.886959076,-3.799164772,7.125949054
2.903634497,-4.749768257,4.071146965,-3.695573807,7.265796713
2.908670643,-4.813301086,4.255558014,-3.505995989,7.319128994
2.913706789,-4.885069847,4.52162838,-3.395204067,7.472378555
2.918743143,-4.919491768,4.725745201,-3.31510663,7.584457722
2.923779289,-4.787045479,4.882317543,-3.318004608,7.600130498
2.928815435,-4.71009016,4.946050644,-3.32925272,7.598176753
2.933851633,-4.597112179,5.034123421,-3.360709429,7.600671475
2.938887778,-4.416407108,5.139019012,-3.347890139,7.557945259
2.943923924,-4.353618145,5.303358078,-3.276616812,7.603671191
2.948951997,-4.335898399,5.507712364,-3.151533127,7.685510488
2.953988143,-4.355057716,5.673182487,-3.096254349,7.793479213
2.959024341,-4.472151279,5.66125679,-3.05711174,7.835553439
2.964060487,-4.709947109,5.556098938,-3.045106411,7.894714069
2.969096685,-5.081873417,5.549748421,-2.867379665,8.05276419
2.974132831,-5.644634724,5.712418556,-2.60812521,8.443692559
2.979175695,-6.301925182,6.073958397,-2.379495144,9.070238627
2.984211841,-7.117623329,6.552131653,-2.168479919,9.914297565
2.989247987,-8.076217651,7.132407188,-2.016052723,10.96179695
2.994284185,-9.016602516,7.816988945,-2.13852644,12.12343732
2.999320331,-9.902363777,8.44751358,-2.619398594,13.276993
3.004356476,-10.55545235,9.087404251,-3.321734905,14.31895293
3.009395435,-11.18448448,9.89242363,-3.923925877,15.43858584
3.014431581,-12.01459599,10.86002827,-4.3282547,16.76378595
3.019467726,-12.92608738,11.81090355,-4.690674782,18.12687528
3.024503924,-13.94879436,12.33881187,-5.162816048,19.32536707
3.02954007,-15.00645733,12.31054878,-5.908909321,20.28937116
3.034576216,-15.81989765,11.70920753,-6.888467312,20.85247431
3.039611945,-16.4220314,10.91775131,-8.120326996,21.32651213
3.044648091,-17.1139946,9.912336349,-9.598163605,21.9833566
3.049684237,-18.15179253,8.646546364,-11.15272331,22.99203282
3.054720383,-19.36390114,6.973083019,-12.45854664,24.05826133
3.059756581,-20.88855934,4.879089355,-13.41613007,25.30078991
3.064792726,-23.1924305,2.364635468,-13.91921043,27.15188303
3.069828508,-25.91201019,-0.5788440704,-13.82411766,29.37470956
3.074864653,-28.7666111,-3.704923391,-12.6888876,31.65836761
3.079900799,-31.8325901,-6.564408302,-10.62220764,34.19410101
3.084936997,-34.822155,-9.054865837,-7.755877018,36.80661221
3.089973143,-37.36761856,-11.42838097,-4.105041504,39.29119716
3.095009289,-38.85150528,-13.60099983,0.2204375267,41.16400432
3.100046841,-37.91500473,-15.48800278,4.80610466,41.23741573
3.105082987,-33.85403061,-17.25294876,9.0664711,39.06354474
3.110119133,-26.86445427,-18.83141708,11.83980083,34.87838953
3.115155331,-17.019207,-20.15263748,12.4887991,29.18479582
3.120191476,-4.603304863,-21.04846191,11.57094193,24.45638693
3.125227622,8.99906826,-22.33304596,10.26880836,26.17626017
3.130262935,22.96733665,-24.40111542,9.507628441,34.83257075
3.135299081,39.52889633,-25.75854492,8.846338272,48.00306222
3.140335278,56.71564865,-24.65698242,7.415747643,62.28663498
3.145371424,71.79067993,-21.07212448,5.956139088,75.05605737
3.150407622,76.70503235,-17.45565224,5.097784042,78.8311435
3.155443768,76.2467804,-14.53950691,6.812546253,77.9190578
3.160482362,75.72156525,-9.807522774,12.87221718,77.43149825
3.165518508,75.55181122,-4.949932098,20.45465851,78.42812672
3.170554706,75.33737946,-3.707704067,25.34577179,79.57308565
3.175590851,75.20526886,-6.10628891,26.64457893,80.01907782
3.180626997,75.14923859,-8.563869476,25.04053879,79.67293457
3.185663247,74.37332153,-11.00959587,21.04170227,78.07275704
3.190701008,61.32643127,-15.30708504,15.49399662,65.07919757
3.195737153,40.32194519,-21.74406052,9.925868988,46.87415393
3.200773351,23.88049889,-26.51022339,5.702992439,36.13300837
3.205809497,12.50696945,-27.19355774,3.260145664,30.10884284
3.210845695,6.730021954,-25.78996277,2.914979458,26.81254334
3.215881893,5.865278244,-23.83913994,4.310245991,24.92557527
3.220916008,6.984273911,-21.16154289,5.720284462,23.00679539
3.225952153,7.756279945,-18.0291214,6.065923214,20.54274863
3.230988299,7.493710041,-15.58579826,6.244425297,18.38656153
3.236024497,6.358727455,-13.77683449,6.274344444,16.41956094
3.241060695,4.247386456,-12.18092632,5.921343327,14.19427929
3.246096893,1.504833341,-10.84174824,5.338418961,12.17812569
3.25111731,-1.173536897,-9.743272781,4.608699799,10.84198631
3.256153456,-3.544837475,-8.627308846,4.012208939,10.153529
3.261189653,-5.493083477,-7.613222599,3.592468739,10.05191306
3.266225851,-7.510159016,-6.511045456,3.369587421,10.4952523
3.271261997,-9.758526802,-5.207293034,3.330400705,11.55146376
3.276298195,-11.86624908,-3.820334435,3.282658815,12.89103066
3.281353924,-13.64373207,-2.688462734,2.718639851,14.16934223
3.286390122,-15.08096886,-1.747778893,1.604899883,15.26650112
3.291426268,-16.57289124,-0.7080235481,0.4907984734,16.59526753
3.296462466,-17.85194397,0.4791193008,-0.548728466,17.86680055
3.301498664,-18.53934288,1.632484913,-1.711378574,18.68959759
3.30653481,-18.81107521,2.460765362,-3.168710709,19.23415307
3.311566008,-18.60084915,3.100115776,-4.911509991,19.4865399
3.316602153,-17.7974472,3.558273792,-6.896300316,19.41569977
3.321638351,-16.61725998,3.743126869,-9.088691711,19.30669948
3.326674497,-15.50280666,3.580809116,-11.32859039,19.53192691
3.331710643,-14.64647865,3.01900053,-13.68099689,20.26828501
3.336746893,-14.2183094,2.05559063,-15.85445976,21.39508517
3.34178231,-14.5999012,0.982468605,-17.54135132,22.84340968
3.346818456,-15.64315701,-0.4035863876,-18.7546196,24.4255399
3.351854653,-16.95772934,-2.324275494,-19.52837372,25.96775348
3.356890799,-18.48514366,-4.554897308,-19.85234833,27.50569686
3.361926997,-20.17021179,-6.880550861,-19.74245071,29.05071056
3.366963195,-22.22726822,-8.959946632,-18.95381737,30.55452976
3.371998612,-25.04416847,-10.01528072,-17.19481087,31.98714966
3.377034758,-27.31370926,-9.540998459,-14.77772427,32.48769766
3.382070956,-28.46416092,-8.160814285,-12.20001984,32.025737
3.387107101,-28.34348297,-6.756427288,-10.18117332,30.86516851
3.392143247,-27.07317162,-5.827160835,-8.432021141,28.94842665
3.397179445,-24.62956047,-4.940089703,-6.627247334,25.97961013
3.402228612,-21.0928154,-3.773186684,-5.143349648,22.03628473
3.40726481,-16.99239159,-2.521099091,-4.10251379,17.66148159
3.412300956,-12.5955267,-1.332778931,-3.332967758,13.09703274
3.417337101,-8.396560669,-0.1559791565,-2.902528763,8.88545068
3.422373299,-4.541724205,1.085154057,-2.608961582,5.348971735
3.427409497,-1.150791526,2.344744682,-2.297542095,3.478627379
3.432441476,1.869526386,3.438271523,-2.007234573,4.398389547
3.437477622,4.528326511,4.394269466,-1.647621632,6.521503061
3.44251382,6.655367851,5.320382118,-1.292791367,8.618102844
3.447549966,8.302407265,6.259012222,-1.098471642,10.45523029
3.452586164,9.744874954,7.082391739,-0.9980106354,12.0879645
3.457622362,11.2339201,7.710680008,-0.9511547089,13.65870573
3.462660903,12.49432945,8.219825745,-0.8981256485,14.9826711
3.467697049,13.06924343,8.602126122,-0.8865880966,15.67123914
3.472733247,12.86260414,8.696954727,-0.9904589653,15.55842588
3.477769393,12.04567528,8.497065544,-1.006266594,14.7753507
3.482805591,10.91431046,8.067472458,-0.960454464,13.6062029
3.487841789,9.653148651,7.499591827,-0.8556556702,12.25395051
3.492886633,8.427684784,6.870764732,-0.631770134,10.89185073
3.497922778,7.197928429,6.251055717,-0.4176721573,9.542553184
3.502958976,6.083761215,5.557246685,-0.299325943,8.24528576
3.507995122,5.140826225,4.732272148,-0.161919117,6.989185343
3.51303132,4.34615469,3.915030479,0.02278614044,5.84953361
3.518067518,3.528464556,3.098844528,0.3531751633,4.70931335
3.523098716,2.684067249,2.420848846,0.6983065605,3.681352766
3.528134862,1.998024106,1.878941536,0.9149518013,2.89130739
3.53317106,1.445268273,1.411328316,1.087746859,2.294306262
3.538207206,0.9293007851,0.9226093292,1.210100174,1.783017205
3.543243403,0.4809478521,0.3792963028,1.188767195,1.337289784
3.548279601,0.150303483,-0.1156864166,1.102944851,1.11913441
3.553302414,-0.04339754581,-0.4308834076,1.015014648,1.103539122
3.55833856,0.04352152348,-0.6670937538,0.9872231483,1.19227419
3.563374758,0.5879417658,-0.7550606728,1.069855928,1.435403723
3.568410903,1.315205336,-0.7929677963,1.141326427,1.913423376
3.573447101,1.764880657,-0.8622074127,1.139996529,2.271078476
3.578483299,1.921584129,-0.8598508835,1.05439496,2.354480376
3.58351856,1.963294864,-0.8029661179,0.9681780338,2.3316625
3.588554706,2.050335407,-0.6679830551,0.9095509052,2.34037593
3.593590851,2.165681839,-0.5007066727,0.7009534836,2.330712506
3.598627049,2.282535076,-0.4858489037,0.4277391434,2.372546376
3.603663247,2.235573292,-0.5281653404,0.1007409096,2.299324966
3.608699445,1.95822382,-0.5781173706,-0.2238402367,2.054011849
3.613735799,1.653727293,-0.5762414932,-0.3984293938,1.795999499
3.618771945,1.266560793,-0.5036225319,-0.4356250763,1.430937142
3.623808143,0.9128735065,-0.4343218803,-0.4145855904,1.092636603
3.628844289,0.6399126053,-0.4207053185,-0.320766449,0.8302844225
3.633880487,0.4397815466,-0.3860025406,-0.3120727539,0.6631705465
3.638916685,0.319342494,-0.3805880547,-0.4053640366,0.6412073752
3.643958091,0.1567755938,-0.3953208923,-0.5222554207,0.6735042087
3.648994289,-0.04541814327,-0.3994588852,-0.5461297035,0.6781503239
3.654030435,-0.2611199617,-0.3091301918,-0.3836240768,0.5575953212
3.659066633,-0.3804457188,-0.2198181152,-0.1780185699,0.4740775885
3.664102831,-0.4561657906,-0.1574907303,-0.01013231277,0.4826937149
3.669138976,-0.4572222233,-0.121919632,0.1275887489,0.4900973852
3.674171528,-0.3836323023,-0.08433151245,0.2208971977,0.4506452255
3.679207674,-0.3597358465,-0.03039836884,0.3655376434,0.5137623078
3.684243872,-0.1962399483,0.06879711151,0.5188412666,0.5589628072
3.689280018,0.1481528282,0.2731809616,0.6550331116,0.7250141209
3.694316164,0.562122941,0.4652748108,0.539894104,0.9077160866
3.699352414,0.7591415644,0.5251846313,0.3887276649,1.001610707
3.704389706,0.7131397724,0.4574766159,0.3180704117,0.9049983292
3.709425851,0.7187523842,0.4270858765,0.3679475784,0.9134510146
3.714462049,0.6036828756,0.4724359512,0.5744147301,0.9579044965
3.719498195,0.339220047,0.4984025955,0.715908289,0.9359487516
