dmin,fmin,n_outliers
1.0150000000000001,0.115,0.0
1.0150000000000001,0.13,0.0
1.0150000000000001,0.14500000000000002,0.0
1.0150000000000001,0.16000000000000003,0.0
1.0150000000000001,0.17500000000000002,0.0
1.0150000000000001,0.19000000000000003,0.0
1.0150000000000001,0.20500000000000002,0.0
1.0150000000000001,0.22000000000000003,0.0
1.0150000000000001,0.23500000000000001,0.0
1.0150000000000001,0.25,0.0
1.0150000000000001,0.265,0.0
1.0150000000000001,0.28,0.0
1.0150000000000001,0.29500000000000004,0.0
1.0150000000000001,0.31000000000000005,0.0
1.0150000000000001,0.325,0.0
1.0150000000000001,0.34,0.0
1.0150000000000001,0.35500000000000004,0.0
1.0150000000000001,0.37000000000000005,0.0
1.0150000000000001,0.38500000000000006,0.0
1.0150000000000001,0.4,0.0
1.0150000000000001,0.41500000000000004,0.0
1.0150000000000001,0.43000000000000005,0.0
1.0150000000000001,0.44500000000000006,0.0
1.0150000000000001,0.46,0.0
1.0150000000000001,0.47500000000000003,0.0
1.0150000000000001,0.49000000000000005,0.0
1.0150000000000001,0.505,0.0
1.0150000000000001,0.52,0.0
1.0150000000000001,0.535,0.0
1.0150000000000001,0.55,0.0
1.0150000000000001,0.5650000000000001,0.0
1.0150000000000001,0.5800000000000001,0.0
1.0150000000000001,0.5950000000000001,0.0
1.0150000000000001,0.6100000000000001,0.0
1.0150000000000001,0.6250000000000001,0.0
1.0150000000000001,0.64,0.0
1.0150000000000001,0.655,0.0
1.0150000000000001,0.67,0.0
1.0150000000000001,0.685,0.0
1.0150000000000001,0.7000000000000001,0.0
1.0150000000000001,0.7150000000000001,0.0
1.0150000000000001,0.7300000000000001,0.0
1.0150000000000001,0.7450000000000001,0.0
1.0150000000000001,0.7600000000000001,0.0
1.0150000000000001,0.775,0.0
1.0150000000000001,0.79,0.0
1.0150000000000001,0.805,0.0
1.0150000000000001,0.8200000000000001,0.0
1.0150000000000001,0.8350000000000001,0.0
1.0150000000000001,0.8500000000000001,0.0
1.0150000000000001,0.8650000000000001,0.0
1.0150000000000001,0.8800000000000001,0.0
1.0150000000000001,0.8950000000000001,0.0
1.0150000000000001,0.91,0.0
1.0150000000000001,0.925,0.0
1.0150000000000001,0.9400000000000001,0.0
1.0150000000000001,0.9550000000000001,0.0
1.0150000000000001,0.9700000000000001,0.0
1.0150000000000001,0.9850000000000001,0.0
1.0150000000000001,1.0,0.0
1.0150000000000001,1.0150000000000001,0.0
1.0150000000000001,1.03,0.0
1.0150000000000001,1.0450000000000002,0.0
1.0150000000000001,1.06,0.0
1.0150000000000001,1.0750000000000002,0.0
1.0150000000000001,1.09,0.0
1.0150000000000001,1.1050000000000002,0.0
1.0150000000000001,1.12,0.0
1.0150000000000001,1.135,0.0
1.0150000000000001,1.1500000000000001,0.0
1.0150000000000001,1.165,0.0
1.0150000000000001,1.1800000000000002,0.0
1.0150000000000001,1.195,0.0
1.0150000000000001,1.2100000000000002,0.0
1.0150000000000001,1.225,0.0
1.0150000000000001,1.2400000000000002,0.0
1.0150000000000001,1.2550000000000001,0.0
1.0150000000000001,1.27,0.0
1.0150000000000001,1.2850000000000001,0.0
1.03,0.01,0.0
1.03,0.025,0.0
1.03,0.04,0.0
1.03,0.05500000000000001,0.0
1.03,0.07,0.0
1.03,0.085,0.0
1.03,0.1,0.0
1.03,0.115,0.0
1.03,0.13,0.0
1.03,0.14500000000000002,0.0
1.03,0.16000000000000003,0.0
1.03,0.17500000000000002,0.0
1.03,0.19000000000000003,0.0
1.03,0.20500000000000002,0.0
1.03,0.22000000000000003,0.0
1.03,0.23500000000000001,0.0
1.03,0.25,0.0
1.03,0.265,0.0
1.03,0.28,0.0
1.03,0.29500000000000004,0.0
1.03,0.31000000000000005,0.0
1.03,0.325,0.0
1.03,0.34,0.0
1.03,0.35500000000000004,0.0
1.03,0.37000000000000005,0.0
1.03,0.38500000000000006,0.0
1.03,0.4,0.0
1.03,0.41500000000000004,0.0
1.03,0.43000000000000005,0.0
1.03,0.44500000000000006,0.0
1.03,0.46,0.0
1.03,0.47500000000000003,0.0
1.03,0.49000000000000005,0.0
1.03,0.505,0.0
1.03,0.52,0.0
1.03,0.535,0.0
1.03,0.55,0.0
1.03,0.5650000000000001,0.0
1.03,0.5800000000000001,0.0
1.03,0.5950000000000001,0.0
1.03,0.6100000000000001,0.0
1.03,0.6250000000000001,0.0
1.03,0.64,0.0
1.03,0.655,0.0
1.03,0.67,0.0
1.03,0.685,0.0
1.03,0.7000000000000001,0.0
1.03,0.7150000000000001,0.0
1.03,0.7300000000000001,0.0
1.03,0.7450000000000001,0.0
1.03,0.7600000000000001,0.0
1.03,0.775,0.0
1.03,0.79,0.0
1.03,0.805,0.0
1.03,0.8200000000000001,0.0
1.03,0.8350000000000001,0.0
1.03,0.8500000000000001,0.0
1.03,0.8650000000000001,0.0
1.03,0.8800000000000001,0.0
1.03,0.8950000000000001,0.0
1.03,0.91,0.0
1.03,0.925,0.0
1.03,0.9400000000000001,0.0
1.03,0.9550000000000001,0.0
1.03,0.9700000000000001,0.0
1.03,0.9850000000000001,0.0
1.03,1.0,0.0
1.03,1.0150000000000001,0.0
1.03,1.03,0.0
1.03,1.0450000000000002,0.0
1.03,1.06,0.0
1.03,1.0750000000000002,0.0
1.03,1.09,0.0
1.03,1.1050000000000002,0.0
1.03,1.12,0.0
1.03,1.135,0.0
1.03,1.1500000000000001,0.0
1.03,1.165,0.0
1.03,1.1800000000000002,0.0
1.03,1.195,0.0
1.03,1.2100000000000002,0.0
1.03,1.225,0.0
1.03,1.2400000000000002,0.0
1.03,1.2550000000000001,0.0
1.03,1.27,0.0
1.03,1.2850000000000001,0.0
1.0450000000000002,0.01,0.0
1.0450000000000002,0.025,0.0
1.0450000000000002,0.04,0.0
1.0450000000000002,0.05500000000000001,0.0
1.0450000000000002,0.07,0.0
1.0450000000000002,0.085,0.0
1.0450000000000002,0.1,0.0
1.0450000000000002,0.115,0.0
1.0450000000000002,0.13,0.0
1.0450000000000002,0.14500000000000002,0.0
1.0450000000000002,0.16000000000000003,0.0
1.0450000000000002,0.17500000000000002,0.0
1.0450000000000002,0.19000000000000003,0.0
1.0450000000000002,0.20500000000000002,0.0
1.0450000000000002,0.22000000000000003,0.0
1.0450000000000002,0.23500000000000001,0.0
1.0450000000000002,0.25,0.0
1.0450000000000002,0.265,0.0
1.0450000000000002,0.28,0.0
1.0450000000000002,0.29500000000000004,0.0
1.0450000000000002,0.31000000000000005,0.0
1.0450000000000002,0.325,0.0
1.0450000000000002,0.34,0.0
1.0450000000000002,0.35500000000000004,0.0
1.0450000000000002,0.37000000000000005,0.0
1.0450000000000002,0.38500000000000006,0.0
1.0450000000000002,0.4,0.0
1.0450000000000002,0.41500000000000004,0.0
1.0450000000000002,0.43000000000000005,0.0
1.0450000000000002,0.44500000000000006,0.0
1.0450000000000002,0.46,0.0
1.0450000000000002,0.47500000000000003,0.0
1.0450000000000002,0.49000000000000005,0.0
1.0450000000000002,0.505,0.0
1.0450000000000002,0.52,0.0
1.0450000000000002,0.535,0.0
1.0450000000000002,0.55,0.0
1.0450000000000002,0.5650000000000001,0.0
1.0450000000000002,0.5800000000000001,0.0
1.0450000000000002,0.5950000000000001,0.0
1.0450000000000002,0.6100000000000001,0.0
1.0450000000000002,0.6250000000000001,0.0
1.0450000000000002,0.64,0.0
1.0450000000000002,0.655,0.0
1.0450000000000002,0.67,0.0
1.0450000000000002,0.685,0.0
1.0450000000000002,0.7000000000000001,0.0
1.0450000000000002,0.7150000000000001,0.0
1.0450000000000002,0.7300000000000001,0.0
1.0450000000000002,0.7450000000000001,0.0
1.0450000000000002,0.7600000000000001,0.0
1.0450000000000002,0.775,0.0
1.0450000000000002,0.79,0.0
1.0450000000000002,0.805,0.0
1.0450000000000002,0.8200000000000001,0.0
1.0450000000000002,0.8350000000000001,0.0
1.0450000000000002,0.8500000000000001,0.0
1.0450000000000002,0.8650000000000001,0.0
1.0450000000000002,0.8800000000000001,0.0
1.0450000000000002,0.8950000000000001,0.0
1.0450000000000002,0.91,0.0
1.0450000000000002,0.925,0.0
1.0450000000000002,0.9400000000000001,0.0
1.0450000000000002,0.9550000000000001,0.0
1.0450000000000002,0.9700000000000001,0.0
1.0450000000000002,0.9850000000000001,0.0
1.0450000000000002,1.0,0.0
1.0450000000000002,1.0150000000000001,0.0
1.0450000000000002,1.03,0.0
1.0450000000000002,1.0450000000000002,0.0
1.0450000000000002,1.06,0.0
1.0450000000000002,1.0750000000000002,0.0
1.0450000000000002,1.09,0.0
1.0450000000000002,1.1050000000000002,0.0
1.0450000000000002,1.12,0.0
1.0450000000000002,1.135,0.0
1.0450000000000002,1.1500000000000001,0.0
1.0450000000000002,1.165,0.0
1.0450000000000002,1.1800000000000002,0.0
1.0450000000000002,1.195,0.0
1.0450000000000002,1.2100000000000002,0.0
1.0450000000000002,1.225,0.0
1.0450000000000002,1.2400000000000002,0.0
1.0450000000000002,1.2550000000000001,0.0
1.0450000000000002,1.27,0.0
1.0450000000000002,1.2850000000000001,0.0
1.06,0.01,0.0
1.06,0.025,0.0
1.06,0.04,0.0
1.06,0.05500000000000001,0.0
1.06,0.07,0.0
1.06,0.085,0.0
1.06,0.1,0.0
1.06,0.115,0.0
1.06,0.13,0.0
1.06,0.14500000000000002,0.0
1.06,0.16000000000000003,0.0
1.06,0.17500000000000002,0.0
1.06,0.19000000000000003,0.0
1.06,0.20500000000000002,0.0
1.06,0.22000000000000003,0.0
1.06,0.23500000000000001,0.0
1.06,0.25,0.0
1.06,0.265,0.0
1.06,0.28,0.0
1.06,0.29500000000000004,0.0
1.06,0.31000000000000005,0.0
1.06,0.325,0.0
1.06,0.34,0.0
1.06,0.35500000000000004,0.0
1.06,0.37000000000000005,0.0
1.06,0.38500000000000006,0.0
1.06,0.4,0.0
1.06,0.41500000000000004,0.0
1.06,0.43000000000000005,0.0
1.06,0.44500000000000006,0.0
1.06,0.46,0.0
1.06,0.47500000000000003,0.0
1.06,0.49000000000000005,0.0
1.06,0.505,0.0
1.06,0.52,0.0
1.06,0.535,0.0
1.06,0.55,0.0
1.06,0.5650000000000001,0.0
1.06,0.5800000000000001,0.0
1.06,0.5950000000000001,0.0
1.06,0.6100000000000001,0.0
1.06,0.6250000000000001,0.0
1.06,0.64,0.0
1.06,0.655,0.0
1.06,0.67,0.0
1.06,0.685,0.0
1.06,0.7000000000000001,0.0
1.06,0.7150000000000001,0.0
1.06,0.7300000000000001,0.0
1.06,0.7450000000000001,0.0
1.06,0.7600000000000001,0.0
1.06,0.775,0.0
1.06,0.79,0.0
1.06,0.805,0.0
1.06,0.8200000000000001,0.0
1.06,0.8350000000000001,0.0
1.06,0.8500000000000001,0.0
1.06,0.8650000000000001,0.0
1.06,0.8800000000000001,0.0
1.06,0.8950000000000001,0.0
1.06,0.91,0.0
1.06,0.925,0.0
1.06,0.9400000000000001,0.0
1.06,0.9550000000000001,0.0
1.06,0.9700000000000001,0.0
1.06,0.9850000000000001,0.0
1.06,1.0,0.0
1.06,1.0150000000000001,0.0
1.06,1.03,0.0
1.06,1.0450000000000002,0.0
1.06,1.06,0.0
1.06,1.0750000000000002,0.0
1.06,1.09,0.0
1.06,1.1050000000000002,0.0
1.06,1.12,0.0
1.06,1.135,0.0
1.06,1.1500000000000001,0.0
1.06,1.165,0.0
1.06,1.1800000000000002,0.0
1.06,1.195,0.0
1.06,1.2100000000000002,0.0
1.06,1.225,0.0
1.06,1.2400000000000002,0.0
1.06,1.2550000000000001,0.0
1.06,1.27,0.0
1.06,1.2850000000000001,0.0
1.0750000000000002,0.01,0.0
1.0750000000000002,0.025,0.0
1.0750000000000002,0.04,0.0
1.0750000000000002,0.05500000000000001,0.0
1.0750000000000002,0.07,0.0
1.0750000000000002,0.085,0.0
1.0750000000000002,0.1,0.0
1.0750000000000002,0.115,0.0
1.0750000000000002,0.13,0.0
1.0750000000000002,0.14500000000000002,0.0
1.0750000000000002,0.16000000000000003,0.0
1.0750000000000002,0.17500000000000002,0.0
1.0750000000000002,0.19000000000000003,0.0
1.0750000000000002,0.20500000000000002,0.0
1.0750000000000002,0.22000000000000003,0.0
1.0750000000000002,0.23500000000000001,0.0
1.0750000000000002,0.25,0.0
1.0750000000000002,0.265,0.0
1.0750000000000002,0.28,0.0
1.0750000000000002,0.29500000000000004,0.0
1.0750000000000002,0.31000000000000005,0.0
1.0750000000000002,0.325,0.0
1.0750000000000002,0.34,0.0
1.0750000000000002,0.35500000000000004,0.0
1.0750000000000002,0.37000000000000005,0.0
1.0750000000000002,0.38500000000000006,0.0
1.0750000000000002,0.4,0.0
1.0750000000000002,0.41500000000000004,0.0
1.0750000000000002,0.43000000000000005,0.0
1.0750000000000002,0.44500000000000006,0.0
1.0750000000000002,0.46,0.0
1.0750000000000002,0.47500000000000003,0.0
1.0750000000000002,0.49000000000000005,0.0
1.0750000000000002,0.505,0.0
1.0750000000000002,0.52,0.0
1.0750000000000002,0.535,0.0
1.0750000000000002,0.55,0.0
1.0750000000000002,0.5650000000000001,0.0
1.0750000000000002,0.5800000000000001,0.0
1.0750000000000002,0.5950000000000001,0.0
1.0750000000000002,0.6100000000000001,0.0
1.0750000000000002,0.6250000000000001,0.0
1.0750000000000002,0.64,0.0
1.0750000000000002,0.655,0.0
1.0750000000000002,0.67,0.0
1.0750000000000002,0.685,0.0
1.0750000000000002,0.7000000000000001,0.0
1.0750000000000002,0.7150000000000001,0.0
1.0750000000000002,0.7300000000000001,0.0
1.0750000000000002,0.7450000000000001,0.0
1.0750000000000002,0.7600000000000001,0.0
1.0750000000000002,0.775,0.0
1.0750000000000002,0.79,0.0
1.0750000000000002,0.805,0.0
1.0750000000000002,0.8200000000000001,0.0
1.0750000000000002,0.8350000000000001,0.0
1.0750000000000002,0.8500000000000001,0.0
1.0750000000000002,0.8650000000000001,0.0
1.0750000000000002,0.8800000000000001,0.0
1.0750000000000002,0.8950000000000001,0.0
1.0750000000000002,0.91,0.0
1.0750000000000002,0.925,0.0
1.0750000000000002,0.9400000000000001,0.0
1.0750000000000002,0.9550000000000001,0.0
1.0750000000000002,0.9700000000000001,0.0
1.0750000000000002,0.9850000000000001,0.0
1.0750000000000002,1.0,0.0
1.0750000000000002,1.0150000000000001,0.0
1.0750000000000002,1.03,0.0
1.0750000000000002,1.0450000000000002,0.0
1.0750000000000002,1.06,0.0
1.0750000000000002,1.0750000000000002,0.0
1.0750000000000002,1.09,0.0
1.0750000000000002,1.1050000000000002,0.0
1.0750000000000002,1.12,0.0
1.0750000000000002,1.135,0.0
1.0750000000000002,1.1500000000000001,0.0
1.0750000000000002,1.165,0.0
1.0750000000000002,1.1800000000000002,0.0
1.0750000000000002,1.195,0.0
1.0750000000000002,1.2100000000000002,0.0
1.0750000000000002,1.225,0.0
1.0750000000000002,1.2400000000000002,0.0
1.0750000000000002,1.2550000000000001,0.0
1.0750000000000002,1.27,0.0
1.0750000000000002,1.2850000000000001,0.0
1.09,0.01,0.0
1.09,0.025,0.0
1.09,0.04,0.0
1.09,0.05500000000000001,0.0
1.09,0.07,0.0
1.09,0.085,0.0
1.09,0.1,0.0
1.09,0.115,0.0
1.09,0.13,0.0
1.09,0.14500000000000002,0.0
1.09,0.16000000000000003,0.0
1.09,0.17500000000000002,0.0
1.09,0.19000000000000003,0.0
1.09,0.20500000000000002,0.0
1.09,0.22000000000000003,0.0
1.09,0.23500000000000001,0.0
1.09,0.25,0.0
1.09,0.265,0.0
1.09,0.28,0.0
1.09,0.29500000000000004,0.0
1.09,0.31000000000000005,0.0
1.09,0.325,0.0
1.09,0.34,0.0
1.09,0.35500000000000004,0.0
1.09,0.37000000000000005,0.0
1.09,0.38500000000000006,0.0
1.09,0.4,0.0
1.09,0.41500000000000004,0.0
1.09,0.43000000000000005,0.0
1.09,0.44500000000000006,0.0
1.09,0.46,0.0
1.09,0.47500000000000003,0.0
1.09,0.49000000000000005,0.0
1.09,0.505,0.0
1.09,0.52,0.0
1.09,0.535,0.0
1.09,0.55,0.0
1.09,0.5650000000000001,0.0
1.09,0.5800000000000001,0.0
1.09,0.5950000000000001,0.0
1.09,0.6100000000000001,0.0
1.09,0.6250000000000001,0.0
1.09,0.64,0.0
1.09,0.655,0.0
1.09,0.67,0.0
1.09,0.685,0.0
1.09,0.7000000000000001,0.0
1.09,0.7150000000000001,0.0
1.09,0.7300000000000001,0.0
1.09,0.7450000000000001,0.0
1.09,0.7600000000000001,0.0
1.09,0.775,0.0
1.09,0.79,0.0
1.09,0.805,0.0
1.09,0.8200000000000001,0.0
1.09,0.8350000000000001,0.0
1.09,0.8500000000000001,0.0
1.09,0.8650000000000001,0.0
1.09,0.8800000000000001,0.0
1.09,0.8950000000000001,0.0
1.09,0.91,0.0
1.09,0.925,0.0
1.09,0.9400000000000001,0.0
1.09,0.9550000000000001,0.0
1.09,0.9700000000000001,0.0
1.09,0.9850000000000001,0.0
1.09,1.0,0.0
1.09,1.0150000000000001,0.0
1.09,1.03,0.0
1.09,1.0450000000000002,0.0
1.09,1.06,0.0
1.09,1.0750000000000002,0.0
1.09,1.09,0.0
1.09,1.1050000000000002,0.0
1.09,1.12,0.0
1.09,1.135,0.0
1.09,1.1500000000000001,0.0
1.09,1.165,0.0
1.09,1.1800000000000002,0.0
1.09,1.195,0.0
1.09,1.2100000000000002,0.0
1.09,1.225,0.0
1.09,1.2400000000000002,0.0
1.09,1.2550000000000001,0.0
1.09,1.27,0.0
1.09,1.2850000000000001,0.0
1.1050000000000002,0.01,0.0
1.1050000000000002,0.025,0.0
1.1050000000000002,0.04,0.0
1.1050000000000002,0.05500000000000001,0.0
1.1050000000000002,0.07,0.0
1.1050000000000002,0.085,0.0
1.1050000000000002,0.1,0.0
1.1050000000000002,0.115,0.0
1.1050000000000002,0.13,0.0
1.1050000000000002,0.14500000000000002,0.0
1.1050000000000002,0.16000000000000003,0.0
1.1050000000000002,0.17500000000000002,0.0
1.1050000000000002,0.19000000000000003,0.0
1.1050000000000002,0.20500000000000002,0.0
1.1050000000000002,0.22000000000000003,0.0
1.1050000000000002,0.23500000000000001,0.0
1.1050000000000002,0.25,0.0
1.1050000000000002,0.265,0.0
1.1050000000000002,0.28,0.0
1.1050000000000002,0.29500000000000004,0.0
1.1050000000000002,0.31000000000000005,0.0
1.1050000000000002,0.325,0.0
1.1050000000000002,0.34,0.0
1.1050000000000002,0.35500000000000004,0.0
1.1050000000000002,0.37000000000000005,0.0
1.1050000000000002,0.38500000000000006,0.0
1.1050000000000002,0.4,0.0
1.1050000000000002,0.41500000000000004,0.0
1.1050000000000002,0.43000000000000005,0.0
1.1050000000000002,0.44500000000000006,0.0
1.1050000000000002,0.46,0.0
1.1050000000000002,0.47500000000000003,0.0
1.1050000000000002,0.49000000000000005,0.0
1.1050000000000002,0.505,0.0
1.1050000000000002,0.52,0.0
1.1050000000000002,0.535,0.0
1.1050000000000002,0.55,0.0
1.1050000000000002,0.5650000000000001,0.0
1.1050000000000002,0.5800000000000001,0.0
1.1050000000000002,0.5950000000000001,0.0
1.1050000000000002,0.6100000000000001,0.0
1.1050000000000002,0.6250000000000001,0.0
1.1050000000000002,0.64,0.0
1.1050000000000002,0.655,0.0
1.1050000000000002,0.67,0.0
1.1050000000000002,0.685,0.0
1.1050000000000002,0.7000000000000001,0.0
1.1050000000000002,0.7150000000000001,0.0
1.1050000000000002,0.7300000000000001,0.0
1.1050000000000002,0.7450000000000001,0.0
1.1050000000000002,0.7600000000000001,0.0
1.1050000000000002,0.775,0.0
1.1050000000000002,0.79,0.0
1.1050000000000002,0.805,0.0
1.1050000000000002,0.8200000000000001,0.0
1.1050000000000002,0.8350000000000001,0.0
1.1050000000000002,0.8500000000000001,0.0
1.1050000000000002,0.8650000000000001,0.0
1.1050000000000002,0.8800000000000001,0.0
1.1050000000000002,0.8950000000000001,0.0
1.1050000000000002,0.91,0.0
1.1050000000000002,0.925,0.0
1.1050000000000002,0.9400000000000001,0.0
1.1050000000000002,0.9550000000000001,0.0
1.1050000000000002,0.9700000000000001,0.0
1.1050000000000002,0.9850000000000001,0.0
1.1050000000000002,1.0,0.0
1.1050000000000002,1.0150000000000001,0.0
1.1050000000000002,1.03,0.0
1.1050000000000002,1.0450000000000002,0.0
1.1050000000000002,1.06,0.0
1.1050000000000002,1.0750000000000002,0.0
1.1050000000000002,1.09,0.0
1.1050000000000002,1.1050000000000002,0.0
1.1050000000000002,1.12,0.0
1.1050000000000002,1.135,0.0
1.1050000000000002,1.1500000000000001,0.0
1.1050000000000002,1.165,0.0
1.1050000000000002,1.1800000000000002,0.0
1.1050000000000002,1.195,0.0
1.1050000000000002,1.2100000000000002,0.0
1.1050000000000002,1.225,0.0
1.1050000000000002,1.2400000000000002,0.0
1.1050000000000002,1.2550000000000001,0.0
1.1050000000000002,1.27,0.0
1.1050000000000002,1.2850000000000001,0.0
1.12,0.01,0.0
1.12,0.025,0.0
1.12,0.04,0.0
1.12,0.05500000000000001,0.0
1.12,0.07,0.0
1.12,0.085,0.0
1.12,0.1,0.0
1.12,0.115,0.0
1.12,0.13,0.0
1.12,0.14500000000000002,0.0
1.12,0.16000000000000003,0.0
1.12,0.17500000000000002,0.0
1.12,0.19000000000000003,0.0
1.12,0.20500000000000002,0.0
1.12,0.22000000000000003,0.0
1.12,0.23500000000000001,0.0
1.12,0.25,0.0
1.12,0.265,0.0
1.12,0.28,0.0
1.12,0.29500000000000004,0.0
1.12,0.31000000000000005,0.0
1.12,0.325,0.0
1.12,0.34,0.0
1.12,0.35500000000000004,0.0
1.12,0.37000000000000005,0.0
1.12,0.38500000000000006,0.0
1.12,0.4,0.0
1.12,0.41500000000000004,0.0
1.12,0.43000000000000005,0.0
1.12,0.44500000000000006,0.0
1.12,0.46,0.0
1.12,0.47500000000000003,0.0
1.12,0.49000000000000005,0.0
1.12,0.505,0.0
1.12,0.52,0.0
1.12,0.535,0.0
1.12,0.55,0.0
1.12,0.5650000000000001,0.0
1.12,0.5800000000000001,0.0
1.12,0.5950000000000001,0.0
1.12,0.6100000000000001,0.0
1.12,0.6250000000000001,0.0
1.12,0.64,0.0
1.12,0.655,0.0
1.12,0.67,0.0
1.12,0.685,0.0
1.12,0.7000000000000001,0.0
1.12,0.7150000000000001,0.0
1.12,0.7300000000000001,0.0
1.12,0.7450000000000001,0.0
1.12,0.7600000000000001,0.0
1.12,0.775,0.0
1.12,0.79,0.0
1.12,0.805,0.0
1.12,0.8200000000000001,0.0
1.12,0.8350000000000001,0.0
1.12,0.8500000000000001,0.0
1.12,0.8650000000000001,0.0
1.12,0.8800000000000001,0.0
1.12,0.8950000000000001,0.0
1.12,0.91,0.0
1.12,0.925,0.0
1.12,0.9400000000000001,0.0
1.12,0.9550000000000001,0.0
1.12,0.9700000000000001,0.0
1.12,0.9850000000000001,0.0
1.12,1.0,0.0
1.12,1.0150000000000001,0.0
1.12,1.03,0.0
1.12,1.0450000000000002,0.0
1.12,1.06,0.0
1.12,1.0750000000000002,0.0
1.12,1.09,0.0
1.12,1.1050000000000002,0.0
1.12,1.12,0.0
1.12,1.135,0.0
1.12,1.1500000000000001,0.0
1.12,1.165,0.0
1.12,1.1800000000000002,0.0
1.12,1.195,0.0
1.12,1.2100000000000002,0.0
1.12,1.225,0.0
1.12,1.2400000000000002,0.0
1.12,1.2550000000000001,0.0
1.12,1.27,0.0
1.12,1.2850000000000001,0.0
1.135,0.01,0.0
1.135,0.025,0.0
1.135,0.04,0.0
1.135,0.05500000000000001,0.0
1.135,0.07,0.0
1.135,0.085,0.0
1.135,0.1,0.0
1.135,0.115,0.0
1.135,0.13,0.0
1.135,0.14500000000000002,0.0
1.135,0.16000000000000003,0.0
1.135,0.17500000000000002,0.0
1.135,0.19000000000000003,0.0
1.135,0.20500000000000002,0.0
1.135,0.22000000000000003,0.0
1.135,0.23500000000000001,0.0
1.135,0.25,0.0
1.135,0.265,0.0
1.135,0.28,0.0
1.135,0.29500000000000004,0.0
1.135,0.31000000000000005,0.0
1.135,0.325,0.0
1.135,0.34,0.0
1.135,0.35500000000000004,0.0
1.135,0.37000000000000005,0.0
1.135,0.38500000000000006,0.0
1.135,0.4,0.0
1.135,0.41500000000000004,0.0
1.135,0.43000000000000005,0.0
1.135,0.44500000000000006,0.0
1.135,0.46,0.0
1.135,0.47500000000000003,0.0
1.135,0.49000000000000005,0.0
1.135,0.505,0.0
1.135,0.52,0.0
1.135,0.535,0.0
1.135,0.55,0.0
1.135,0.5650000000000001,0.0
1.135,0.5800000000000001,0.0
1.135,0.5950000000000001,0.0
1.135,0.6100000000000001,0.0
1.135,0.6250000000000001,0.0
1.135,0.64,0.0
1.135,0.655,0.0
1.135,0.67,0.0
1.135,0.685,0.0
1.135,0.7000000000000001,0.0
1.135,0.7150000000000001,0.0
1.135,0.7300000000000001,0.0
1.135,0.7450000000000001,0.0
1.135,0.7600000000000001,0.0
1.135,0.775,0.0
1.135,0.79,0.0
1.135,0.805,0.0
1.135,0.8200000000000001,0.0
1.135,0.8350000000000001,0.0
1.135,0.8500000000000001,0.0
1.135,0.8650000000000001,0.0
1.135,0.8800000000000001,0.0
1.135,0.8950000000000001,0.0
1.135,0.91,0.0
1.135,0.925,0.0
1.135,0.9400000000000001,0.0
1.135,0.9550000000000001,0.0
1.135,0.9700000000000001,0.0
1.135,0.9850000000000001,0.0
1.135,1.0,0.0
1.135,1.0150000000000001,0.0
1.135,1.03,0.0
1.135,1.0450000000000002,0.0
1.135,1.06,0.0
1.135,1.0750000000000002,0.0
1.135,1.09,0.0
1.135,1.1050000000000002,0.0
1.135,1.12,0.0
1.135,1.135,0.0
1.135,1.1500000000000001,0.0
1.135,1.165,0.0
1.135,1.1800000000000002,0.0
1.135,1.195,0.0
1.135,1.2100000000000002,0.0
1.135,1.225,0.0
1.135,1.2400000000000002,0.0
1.135,1.2550000000000001,0.0
1.135,1.27,0.0
1.135,1.2850000000000001,0.0
1.1500000000000001,0.01,0.0
1.1500000000000001,0.025,0.0
1.1500000000000001,0.04,0.0
1.1500000000000001,0.05500000000000001,0.0
1.1500000000000001,0.07,0.0
1.1500000000000001,0.085,0.0
1.1500000000000001,0.1,0.0
1.1500000000000001,0.115,0.0
1.1500000000000001,0.13,0.0
1.1500000000000001,0.14500000000000002,0.0
1.1500000000000001,0.16000000000000003,0.0
1.1500000000000001,0.17500000000000002,0.0
1.1500000000000001,0.19000000000000003,0.0
1.1500000000000001,0.20500000000000002,0.0
1.1500000000000001,0.22000000000000003,0.0
1.1500000000000001,0.23500000000000001,0.0
1.1500000000000001,0.25,0.0
1.1500000000000001,0.265,0.0
1.1500000000000001,0.28,0.0
1.1500000000000001,0.29500000000000004,0.0
1.1500000000000001,0.31000000000000005,0.0
1.1500000000000001,0.325,0.0
1.1500000000000001,0.34,0.0
1.1500000000000001,0.35500000000000004,0.0
1.1500000000000001,0.37000000000000005,0.0
1.1500000000000001,0.38500000000000006,0.0
1.1500000000000001,0.4,0.0
1.1500000000000001,0.41500000000000004,0.0
1.1500000000000001,0.43000000000000005,0.0
1.1500000000000001,0.44500000000000006,0.0
1.1500000000000001,0.46,0.0
1.1500000000000001,0.47500000000000003,0.0
1.1500000000000001,0.49000000000000005,0.0
1.1500000000000001,0.505,0.0
1.1500000000000001,0.52,0.0
1.1500000000000001,0.535,0.0
1.1500000000000001,0.55,0.0
1.1500000000000001,0.5650000000000001,0.0
1.1500000000000001,0.5800000000000001,0.0
1.1500000000000001,0.5950000000000001,0.0
1.1500000000000001,0.6100000000000001,0.0
1.1500000000000001,0.6250000000000001,0.0
1.1500000000000001,0.64,0.0
1.1500000000000001,0.655,0.0
1.1500000000000001,0.67,0.0
1.1500000000000001,0.685,0.0
1.1500000000000001,0.7000000000000001,0.0
1.1500000000000001,0.7150000000000001,0.0
